DD-MM-YYYY,value
01-12-1935,0.0410000000
01-01-1936,0.0687000000
01-02-1936,0.0196000000
01-03-1936,0.0354000000
01-04-1936,-0.0746000000
01-05-1936,0.0491000000
01-06-1936,0.0263000000
01-07-1936,0.0645000000
01-08-1936,0.0039000000
01-09-1936,0.0048000000
01-10-1936,0.0793000000
01-11-1936,0.0071000000
01-12-1936,-0.0024000000
01-01-1937,0.0344000000
01-02-1937,0.0183000000
01-03-1937,-0.0133000000
01-04-1937,-0.0855000000
01-05-1937,-0.0134000000
01-06-1937,-0.0484000000
01-07-1937,0.0987000000
01-08-1937,-0.0511000000
01-09-1937,-0.1440000000
01-10-1937,-0.0967000000
01-11-1937,-0.0902000000
01-12-1937,-0.0384000000
01-01-1938,0.0349000000
01-02-1938,0.0749000000
01-03-1938,-0.2451000000
01-04-1938,0.1399000000
01-05-1938,-0.0310000000
01-06-1938,0.2539000000
01-07-1938,0.0766000000
01-08-1938,-0.0230000000
01-09-1938,0.0202000000
01-10-1938,0.0863000000
01-11-1938,-0.0293000000
01-12-1938,0.0409000000
01-01-1939,-0.0654000000
01-02-1939,0.0437000000
01-03-1939,-0.1324000000
01-04-1939,0.0055000000
01-05-1939,0.0663000000
01-06-1939,-0.0603000000
01-07-1939,0.1133000000
01-08-1939,-0.0672000000
01-09-1939,0.1437000000
01-10-1939,-0.0035000000
01-11-1939,-0.0450000000
01-12-1939,0.0280000000
01-01-1940,-0.0241000000
01-02-1940,0.0034000000
01-03-1940,0.0147000000
01-04-1940,-0.0007000000
01-05-1940,-0.2352000000
01-06-1940,0.0756000000
01-07-1940,0.0433000000
01-08-1940,0.0311000000
01-09-1940,0.0160000000
01-10-1940,0.0442000000
01-11-1940,-0.0370000000
01-12-1940,-0.0054000000
01-01-1941,-0.0423000000
01-02-1941,-0.0094000000
01-03-1941,0.0024000000
01-04-1941,-0.0653000000
01-05-1941,0.0019000000
01-06-1941,0.0384000000
01-07-1941,0.0609000000
01-08-1941,-0.0162000000
01-09-1941,-0.0173000000
01-10-1941,-0.0744000000
01-11-1941,-0.0424000000
01-12-1941,-0.0453000000
01-01-1942,0.0074000000
01-02-1942,-0.0315000000
01-03-1942,-0.0660000000
01-04-1942,-0.0428000000
01-05-1942,0.0580000000
01-06-1942,0.0252000000
01-07-1942,0.0312000000
01-08-1942,0.0069000000
01-09-1942,0.0327000000
01-10-1942,0.0571000000
01-11-1942,-0.0145000000
01-12-1942,0.0507000000
01-01-1943,0.0767000000
01-02-1943,0.0553000000
01-03-1943,0.0388000000
01-04-1943,-0.0064000000
01-05-1943,0.0431000000
01-06-1943,0.0239000000
01-07-1943,-0.0447000000
01-08-1943,0.0204000000
01-09-1943,0.0221000000
01-10-1943,-0.0090000000
01-11-1943,-0.0712000000
01-12-1943,0.0636000000
01-01-1944,0.0198000000
01-02-1944,0.0018000000
01-03-1944,0.0213000000
01-04-1944,-0.0138000000
01-05-1944,0.0449000000
01-06-1944,0.0493000000
