year,month,spx_tr_real,y10_bm_real,cpi,spx_tr_cum,y10_bm_cum,cape_shiller
1962,10,0.0089000000,0.0062000000,30.380,116074.11,2225.50,16.8622
1962,11,0.1047000000,0.0033000000,30.380,128226.66,2232.77,18.5343
1962,12,0.0163000000,0.0090000000,30.380,130322.71,2252.81,18.7422
1963,1,0.0499000000,-0.0004000000,30.440,137095.55,2256.38,19.5787
1963,2,-0.0274000000,-0.0038000000,30.480,133510.65,2250.85,18.9454
1963,3,0.0372000000,0.0015000000,30.510,138617.62,2256.41,19.6360
1963,4,0.0523000000,0.0043000000,30.480,145724.92,2263.84,20.4763
1963,5,0.0160000000,0.0015000000,30.510,148195.75,2269.45,20.7012
1963,6,-0.0208000000,-0.0032000000,30.610,145586.11,2269.58,20.0214
1963,7,-0.0034000000,0.0007000000,30.690,145469.31,2277.15,20.0005
1963,8,0.0494000000,-0.0002000000,30.750,152948.52,2281.04,20.9309
1963,9,-0.0075000000,0.0003000000,30.720,151649.04,2279.45,20.6243
1963,10,0.0339000000,-0.0040000000,30.750,156936.58,2272.45,21.2147
1963,11,-0.0089000000,0.0082000000,30.780,155685.05,2293.24,21.0393
1963,12,0.0237000000,-0.0047000000,30.880,159894.58,2289.91,21.3022
1964,1,0.0275000000,0.0007000000,30.940,164613.17,2295.95,21.7748
1964,2,0.0134000000,0.0020000000,30.910,166651.28,2298.32,21.9982
1964,3,0.0167000000,-0.0015000000,30.940,169594.80,2297.04,22.1978
1964,4,0.0083000000,0.0040000000,30.950,171052.07,2307.00,22.2603
1964,5,0.0130000000,0.0050000000,30.980,173437.77,2320.72,22.3546
1964,6,0.0179000000,0.0058000000,31.010,176713.82,2336.35,22.7052
1964,7,0.0204000000,-0.0001000000,31.020,180376.37,2336.88,23.0418
1964,8,-0.0147000000,0.0009000000,31.050,177889.55,2341.25,22.5757
1964,9,0.0302000000,0.0050000000,31.080,183440.44,2355.16,23.1279
1964,10,0.0093000000,0.0038000000,31.120,185376.86,2367.19,23.2968
1964,11,-0.0056000000,-0.0027000000,31.210,184870.57,2367.74,22.9502
1964,12,0.0051000000,0.0014000000,31.250,186049.48,2374.11,22.9403
1965,1,0.0347000000,0.0042000000,31.280,192684.33,2386.28,23.6135
1965,2,0.0009000000,0.0011000000,31.280,192866.42,2388.83,23.4569
1965,3,-0.0130000000,0.0042000000,31.310,190533.69,2401.10,23.0766
1965,4,0.0345000000,0.0005000000,31.380,197538.45,2407.56,23.7488
1965,5,-0.0085000000,-0.0013000000,31.480,196490.72,2412.11,23.2439
1965,6,-0.0501000000,0.0018000000,31.610,187417.99,2426.48,22.1445
1965,7,0.0170000000,0.0028000000,31.580,190429.44,2431.05,22.4573
1965,8,0.0261000000,0.0004000000,31.550,195213.20,2429.78,22.8890
1965,9,0.0323000000,-0.0051000000,31.620,201958.22,2422.76,23.5200
1965,10,0.0289000000,-0.0022000000,31.650,207989.19,2419.83,24.0420
1965,11,-0.0094000000,-0.0051000000,31.750,206676.57,2415.10,23.7577
1965,12,0.0082000000,-0.0130000000,31.850,209037.42,2391.27,23.8480
1966,1,0.0064000000,0.0029000000,31.880,210578.51,2400.54,23.8953
1966,2,-0.0215000000,-0.0275000000,32.080,207340.60,2349.22,23.2765
1966,3,-0.0223000000,0.0253000000,32.180,203344.71,2416.25,22.6541
1966,4,0.0200000000,-0.0054000000,32.280,208052.87,2410.75,22.9617
1966,5,-0.0536000000,0.0010000000,32.350,197328.39,2418.50,21.6644
1966,6,-0.0143000000,-0.0100000000,32.380,194684.20,2396.49,21.2471
1966,7,-0.0127000000,-0.0042000000,32.450,192618.91,2391.62,20.5432
1966,8,-0.0805000000,-0.0254000000,32.650,178197.70,2345.14,19.0754
1966,9,-0.0069000000,0.0279000000,32.750,177505.53,2418.00,18.8334
1966,10,0.0475000000,0.0050000000,32.850,186499.67,2437.49,19.6138
1966,11,0.0052000000,-0.0083000000,32.880,187637.59,2419.46,19.6006
1966,12,0.0003000000,0.0409000000,32.920,187915.10,2521.60,19.5027
1967,1,0.0818000000,0.0139000000,32.900,203171.44,2555.05,20.9641
1967,2,0.0017000000,-0.0147000000,33.000,204136.83,2525.17,20.8798
1967,3,0.0422000000,0.0212000000,33.000,212751.22,2578.76,21.6401
1967,4,0.0418000000,-0.0208000000,33.100,222306.85,2532.81,22.3817
1967,5,-0.0499000000,0.0017000000,33.100,211221.07,2537.01,21.1885
1967,6,0.0141000000,-0.0331000000,33.300,215493.16,2467.92,21.3736
1967,7,0.0449000000,0.0060000000,33.400,225842.71,2490.12,22.2200
1967,8,0.0229000000,-0.0071000000,33.500,231695.47,2479.77,21.8409
1967,9,-0.0030000000,-0.0017000000,33.600,231695.47,2483.03,22.3461
1967,10,-0.0294000000,-0.0235000000,33.700,225546.37,2431.84,21.6705
1967,11,-0.0023000000,-0.0088000000,33.900,226371.73,2424.72,21.5151
1967,12,0.0258000000,0.0049000000,34.000,232906.62,2443.75,21.8808
1968,1,-0.0441000000,0.0543000000,34.100,223288.02,2584.01,20.8864
1968,2,-0.0314000000,0.0002000000,34.200,216911.19,2592.04,20.1202
1968,3,0.0092000000,-0.0132000000,34.300,219546.84,2565.23,20.7010
1968,4,0.0801000000,0.0034000000,34.400,237822.58,2581.41,21.6832
1968,5,0.0121000000,-0.0071000000,34.500,241407.66,2570.54,21.8168
1968,6,0.0058000000,0.0157000000,34.700,244218.41,2626.06,21.7711
1968,7,-0.0216000000,0.0179000000,34.900,240325.08,2688.53,21.1056
1968,8,0.0111000000,-0.0006000000,35.000,243698.81,2694.50,21.4061
1968,9,0.0381000000,-0.0036000000,35.100,253712.98,2692.43,21.9811
1968,10,0.0040000000,-0.0101000000,35.300,256174.10,2680.44,21.9295
1968,11,0.0475000000,-0.0109000000,35.400,269094.46,2658.83,22.7761
1968,12,-0.0447000000,-0.0288000000,35.600,258531.79,2596.88,21.6722
1969,1,-0.0085000000,0.0001000000,35.700,257059.11,2604.39,21.3526
1969,2,-0.0475000000,-0.0028000000,35.800,245526.04,2604.43,20.2097
1969,3,0.0285000000,-0.0061000000,36.100,254628.50,2610.37,20.6411
1969,4,0.0184000000,0.0071000000,36.300,260751.41,2643.36,20.9178
1969,5,-0.0024000000,-0.0236000000,36.400,260829.96,2588.05,20.6466
1969,6,-0.0582000000,-0.0123000000,36.600,246990.70,2570.24,19.4356
1969,7,-0.0626000000,0.0052000000,36.800,232790.77,2597.83,18.1197
1969,8,0.0401000000,-0.0095000000,36.900,242785.47,2580.23,18.7528
1969,9,-0.0275000000,-0.0475000000,37.100,237376.84,2470.96,18.1333
1969,10,0.0402000000,0.0427000000,37.300,248243.95,2590.45,18.7640
1969,11,-0.0365000000,-0.0245000000,37.500,240456.81,2540.55,17.8709
1969,12,-0.0211000000,-0.0406000000,37.700,236645.64,2450.53,17.5139
1970,1,-0.0785000000,0.0106000000,37.900,219228.22,2489.52,16.1905
1970,2,0.0503000000,0.0642000000,38.100,231460.92,2663.21,16.8134
1970,3,-0.0008000000,-0.0124000000,38.300,232480.93,2643.92,16.6772
1970,4,-0.0923000000,-0.0510000000,38.500,212132.53,2522.28,15.0610
1970,5,-0.0602000000,-0.0053000000,38.600,199888.42,2515.39,14.3167
1970,6,-0.0515000000,0.0208000000,38.800,190578.98,2581.14,13.2807
1970,7,0.0742000000,0.0256000000,38.900,205244.60,2653.97,14.1905
1970,8,0.0452000000,-0.0043000000,39.000,215067.99,2649.34,14.7572
1970,9,0.0321000000,0.0156000000,39.200,223104.67,2704.37,15.1572
1970,10,-0.0144000000,-0.0019000000,39.400,221017.98,2712.99,14.9159
1970,11,0.0453000000,0.0637000000,39.600,232199.23,2900.55,15.4744
1970,12,0.0544000000,-0.0004000000,39.800,246077.56,2914.11,16.2500
1971,1,0.0407000000,0.0334000000,39.900,256729.46,3019.11,16.9414
1971,2,0.0118000000,0.0014000000,39.900,259751.96,3023.32,17.0217
1971,3,0.0369000000,0.0488000000,40.000,270005.48,3178.67,17.5334
1971,4,0.0363000000,-0.0378000000,40.100,280498.15,3066.27,18.0959
1971,5,-0.0438000000,-0.0217000000,40.300,269537.83,3014.82,17.3283
1971,6,-0.0017000000,-0.0227000000,40.500,270426.25,2961.03,17.1279
1971,7,-0.0411000000,-0.0077000000,40.600,259948.98,2945.35,16.4164
1971,8,0.0362000000,0.0457000000,40.700,270032.21,3087.66,16.8702
1971,9,-0.0068000000,0.0236000000,40.800,268852.40,3168.24,16.6819
1971,10,-0.0415000000,0.0122000000,40.900,258315.90,3214.71,15.6753
1971,11,-0.0023000000,-0.0020000000,41.000,258360.10,3216.19,15.8087
1971,12,0.0863000000,0.0055000000,41.100,281329.31,3241.62,17.0979
1972,1,0.0181000000,-0.0122000000,41.200,287131.49,3209.95,17.3333
1972,2,0.0192000000,0.0039000000,41.400,294051.09,3238.11,17.5917
1972,3,0.0119000000,-0.0009000000,41.400,297555.37,3235.35,17.7754
1972,4,0.0043000000,0.0012000000,41.500,299569.74,3247.08,17.5735
1972,5,0.0155000000,0.0093000000,41.600,304953.90,3285.33,17.9391
1972,6,-0.0202000000,-0.0047000000,41.700,299505.29,3277.74,17.5059
1972,7,0.0023000000,0.0049000000,41.800,300922.14,3301.80,17.4767
1972,8,0.0344000000,-0.0191000000,41.900,312008.63,3246.56,18.0064
1972,9,-0.0073000000,-0.0081000000,42.100,311213.88,3235.50,17.7415
1972,10,0.0093000000,0.0126000000,42.200,314851.64,3284.11,17.8974
1972,11,0.0448000000,0.0102000000,42.400,330520.74,3333.18,18.6260
1972,12,0.0100000000,-0.0066000000,42.500,334600.73,3318.93,18.9049
1973,1,-0.0195000000,-0.0088000000,42.700,329623.44,3305.18,18.3002
1973,2,-0.0419000000,-0.0087000000,43.000,318016.62,3299.44,17.4596
1973,3,-0.0083000000,-0.0101000000,43.400,318312.57,3296.38,17.0339
1973,4,-0.0450000000,0.0009000000,43.700,306091.32,3321.99,16.3920
1973,5,-0.0209000000,-0.0153000000,43.900,301079.45,3286.10,15.9773
1973,6,-0.0108000000,-0.0018000000,44.200,299870.17,3302.72,15.5269
1973,7,0.0406000000,-0.0286000000,44.200,312043.16,3208.35,16.2951
1973,8,-0.0513000000,0.0010000000,45.000,301382.57,3269.58,15.3836
1973,9,0.0381000000,0.0268000000,45.200,314255.67,3372.19,15.8622
1973,10,-0.0075000000,0.0106000000,45.600,314665.93,3437.94,15.6990
1973,11,-0.1171000000,0.0005000000,45.900,279655.70,3462.11,13.7882
1973,12,0.0107000000,-0.0180000000,46.300,285109.12,3429.56,13.8617
1974,1,-0.0177000000,-0.0121000000,46.800,283082.21,3424.79,13.5416
1974,2,-0.0112000000,-0.0055000000,47.300,282897.70,3442.35,13.3178
1974,3,-0.0305000000,-0.0321000000,47.800,277154.59,3366.93,12.7426
1974,4,-0.0420000000,-0.0173000000,48.100,267192.61,3329.37,12.2374
1974,5,-0.0403000000,0.0058000000,48.600,259090.91,3383.35,11.6799
1974,6,-0.0194000000,-0.0102000000,49.000,256157.09,3376.30,11.3932
1974,7,-0.0799000000,-0.0169000000,49.300,237122.22,3339.54,10.4187
1974,8,-0.0975000000,-0.0205000000,49.900,216610.37,3310.96,9.1335
1974,9,-0.1274000000,0.0045000000,50.600,191659.40,3372.56,8.0992
1974,10,0.1586000000,0.0091000000,51.000,223813.50,3430.22,9.3278
1974,11,-0.0583000000,0.0071000000,51.500,212820.56,3488.53,8.4986
1974,12,-0.0234000000,0.0154000000,51.900,209444.24,3569.81,8.4756
1975,1,0.1187000000,-0.0105000000,52.300,236101.32,3559.47,9.4307
1975,2,0.0578000000,0.0054000000,52.600,251178.81,3599.06,9.9277
1975,3,0.0216000000,-0.0346000000,52.800,257568.81,3487.87,10.0965
1975,4,0.0470000000,-0.0173000000,53.000,270698.10,3440.53,10.5279
1975,5,0.0457000000,0.0236000000,53.100,283594.71,3528.27,11.1403
1975,6,0.0399000000,0.0046000000,53.500,297126.89,3571.27,11.3682
1975,7,-0.0731000000,-0.0188000000,54.000,277989.99,3536.90,10.5034
1975,8,-0.0212000000,0.0018000000,54.200,273100.96,3556.25,10.0836
1975,9,-0.0382000000,-0.0179000000,54.600,264610.31,3518.35,9.8275
1975,10,0.0595000000,0.0410000000,54.900,281888.53,3682.58,10.3848
1975,11,0.0207000000,-0.0162000000,55.300,289823.50,3649.40,10.5079
1975,12,-0.0135000000,0.0276000000,55.600,287462.24,3770.37,10.4062
1976,1,0.1177000000,0.0001000000,55.800,322451.17,3784.40,11.6090
1976,2,-0.0101000000,0.0068000000,55.900,319757.49,3816.81,11.5014
1976,3,0.0319000000,0.0123000000,56.000,330556.49,3870.52,11.8055
1976,4,-0.0097000000,0.0039000000,56.100,327929.89,3892.56,11.6619
1976,5,-0.0165000000,-0.0186000000,56.400,324229.43,3840.70,11.4010
1976,6,0.0385000000,0.0081000000,56.700,338514.26,3892.59,11.8483
1976,7,-0.0102000000,0.0013000000,57.000,336828.39,3918.09,11.6661
1976,8,0.0183000000,0.0150000000,57.300,344806.18,3997.99,11.5765
1976,9,-0.0052000000,0.0087000000,57.600,344806.18,4053.94,11.7791
1976,10,-0.0241000000,0.0101000000,57.900,338246.40,4116.03,11.4813
1976,11,-0.0079000000,0.0315000000,58.100,336727.02,4260.40,11.3315
1976,12,0.0504000000,0.0147000000,58.400,355517.78,4345.25,11.8650
1977,1,-0.0521000000,-0.0395000000,58.700,338709.44,4195.08,11.2072
1977,2,-0.0282000000,-0.0074000000,59.300,332532.69,4206.46,10.8523
1977,3,-0.0155000000,0.0032000000,59.600,329032.78,4241.32,10.6446
1977,4,-0.0028000000,-0.0026000000,60.000,330314.57,4258.75,10.6261
1977,5,-0.0231000000,0.0077000000,60.200,323750.06,4305.87,10.2865
1977,6,0.0439000000,0.0137000000,60.500,339659.36,4386.45,10.6946
1977,7,-0.0174000000,-0.0140000000,60.800,335416.35,4346.37,10.4909
1977,8,-0.0221000000,0.0109000000,61.100,329630.91,4415.61,10.1844
1977,9,-0.0019000000,-0.0062000000,61.300,330090.28,4402.80,10.1178
1977,10,-0.0441000000,-0.0131000000,61.600,317093.78,4366.60,9.6227
1977,11,0.0245000000,0.0047000000,62.000,326979.54,4415.46,9.8094
1977,12,0.0021000000,-0.0142000000,62.300,329252.22,4373.86,9.6490
1978,1,-0.0633000000,-0.0108000000,62.700,310383.87,4354.48,9.1117
1978,2,-0.0249000000,-0.0049000000,63.000,304088.07,4353.96,8.8360
1978,3,0.0230000000,-0.0070000000,63.400,313066.62,4350.95,8.9919
1978,4,0.0815000000,-0.0071000000,63.900,341243.35,4354.22,9.7605
1978,5,-0.0009000000,-0.0144000000,64.500,344130.39,4331.83,9.6204
1978,6,-0.0210000000,-0.0139000000,65.000,339526.84,4304.68,9.3724
1978,7,0.0502000000,0.0035000000,65.500,359318.63,4352.88,9.7959
1978,8,0.0238000000,0.0124000000,65.900,370126.47,4433.75,9.9821
1978,9,-0.0122000000,-0.0133000000,66.500,368939.32,4414.59,9.8536
1978,10,-0.0956000000,-0.0279000000,67.100,336673.43,4330.13,8.8291
1978,11,0.0151000000,0.0081000000,67.500,343801.60,4391.29,8.9157
1978,12,0.0133000000,-0.0175000000,67.900,350455.75,4340.20,9.0450
1979,1,0.0351000000,0.0120000000,68.500,365964.01,4431.10,9.2527
1979,2,-0.0420000000,-0.0167000000,69.200,354183.65,4401.61,8.8139
1979,3,0.0490000000,0.0014000000,69.900,375311.99,4452.31,9.1321
1979,4,-0.0039000000,-0.0176000000,70.600,377584.77,4417.85,9.1046
1979,5,-0.0329000000,0.0151000000,71.400,369291.84,4535.58,8.7512
1979,6,0.0316000000,0.0125000000,72.200,385225.98,4643.88,8.8933
1979,7,0.0021000000,-0.0164000000,73.000,390314.50,4618.16,8.9368
1979,8,0.0475000000,-0.0167000000,73.700,412757.85,4584.81,9.3046
1979,9,-0.0052000000,-0.0144000000,74.400,414491.43,4561.59,9.1356
1979,10,-0.0743000000,-0.0798000000,75.200,387840.37,4242.94,8.4605
1979,11,0.0362000000,0.0196000000,76.000,406164.48,4372.10,8.7107
1979,12,0.0092000000,0.0000000000,76.900,414774.58,4423.68,8.7353
1980,1,0.0471000000,-0.0536000000,78.000,440532.86,4246.59,9.0895
1980,2,-0.0128000000,-0.0908000000,79.000,440467.47,3910.58,8.9162
1980,3,-0.1099000000,0.0012000000,80.100,397502.81,3969.98,7.8812
1980,4,0.0356000000,0.1157000000,80.900,415784.03,4473.64,8.1060
1980,5,0.0409000000,0.0299000000,81.700,437083.79,4653.09,8.3460
1980,6,0.0214000000,0.0084000000,82.500,450816.48,4738.16,8.5071
1980,7,0.0682000000,-0.0323000000,82.600,482133.49,4590.58,9.0315
1980,8,0.0027000000,-0.0437000000,83.200,486951.41,4421.82,9.1007
1980,9,0.0207000000,-0.0166000000,83.900,501220.23,4384.89,9.1324
1980,10,0.0105000000,-0.0335000000,84.700,511300.03,4278.51,9.1734
1980,11,0.0948000000,-0.0149000000,85.600,565702.71,4259.64,9.7510
1980,12,-0.0392000000,0.0179000000,86.400,548607.74,4376.23,9.5388
1981,1,-0.0507000000,-0.0130000000,87.200,525628.92,4359.24,8.8162
1981,2,0.0081000000,-0.0385000000,88.000,534729.11,4229.83,9.0689
1981,3,0.0330000000,0.0207000000,88.600,556129.68,4346.89,9.2627
1981,4,-0.0250000000,-0.0460000000,89.100,545262.03,4170.23,8.9793
1981,5,-0.0044000000,0.0381000000,89.700,546545.31,4358.42,8.8771
1981,6,-0.0152000000,-0.0168000000,90.500,543051.83,4323.59,8.7039
1981,7,-0.0090000000,-0.0412000000,91.500,544100.27,4191.15,8.5749
1981,8,-0.0651000000,-0.0331000000,92.200,512570.32,4083.55,7.9682
1981,9,-0.0586000000,-0.0186000000,93.100,487245.04,4046.61,7.4544
1981,10,0.0505000000,0.0746000000,93.400,513509.50,4362.67,7.9312
1981,11,0.0367000000,0.0914000000,93.800,534627.81,4781.94,8.0226
1981,12,-0.0288000000,-0.0371000000,94.100,520886.57,4619.24,7.7463
1982,1,-0.0161000000,-0.0001000000,94.400,514127.83,4633.70,7.4121
1982,2,-0.0589000000,0.0145000000,94.700,485389.18,4715.62,7.1006
1982,3,-0.0052000000,0.0037000000,94.700,482856.45,4733.12,7.0095
1982,4,0.0418000000,0.0253000000,95.000,504625.72,4868.24,7.2612
1982,5,-0.0433000000,0.0106000000,95.900,487324.35,4966.61,6.8948
1982,6,-0.0264000000,-0.0379000000,97.000,479907.48,4833.29,6.6877
1982,7,-0.0228000000,0.0481000000,97.500,471374.78,5091.95,6.6142
1982,8,0.1190000000,0.0578000000,97.700,528555.37,5397.44,7.2388
1982,9,0.0124000000,0.0728000000,97.700,535105.33,5790.47,7.2954
1982,10,0.1106000000,0.0655000000,98.100,596706.54,6195.05,8.1766
1982,11,0.0415000000,0.0053000000,98.000,620816.82,6221.75,8.3756
1982,12,0.0224000000,0.0375000000,97.700,632790.14,6435.00,8.5359
1983,1,0.0351000000,-0.0186000000,97.900,656350.39,6328.26,8.8102
1983,2,0.0219000000,0.0397000000,98.000,671409.56,6586.42,8.9794
1983,3,0.0359000000,-0.0129000000,98.100,696242.32,6507.80,9.2799
1983,4,0.0711000000,0.0225000000,98.800,751037.77,6701.58,9.7799
1983,5,-0.0128000000,-0.0268000000,99.200,744404.58,6548.65,9.7731
1983,6,0.0368000000,-0.0018000000,99.400,773367.51,6550.35,10.1147
1983,7,-0.0334000000,-0.0400000000,99.800,750521.46,6313.50,9.7283
1983,8,0.0119000000,-0.0057000000,100.100,761711.04,6296.33,9.8594
1983,9,0.0107000000,0.0384000000,100.400,772192.99,6557.69,9.9482
1983,10,-0.0155000000,-0.0115000000,100.800,763225.87,6507.80,9.7768
1983,11,0.0180000000,0.0131000000,101.100,779282.40,6612.77,9.9364
1983,12,-0.0082000000,-0.0041000000,101.400,775165.88,6605.06,9.7852
1984,1,-0.0124000000,0.0115000000,102.100,770831.60,6727.27,9.6994
1984,2,-0.0399000000,-0.0161000000,102.600,743699.13,6651.61,9.2931
1984,3,0.0143000000,-0.0202000000,102.900,756570.40,6536.07,9.3348
1984,4,0.0054000000,-0.0096000000,103.300,763602.46,6498.67,9.4332
1984,5,-0.0574000000,-0.0496000000,103.500,721186.75,6188.12,8.8677
1984,6,0.0195000000,0.0135000000,103.700,736696.05,6283.56,9.0172
1984,7,-0.0162000000,0.0602000000,104.100,727535.17,6687.47,8.8436
1984,8,0.1072000000,0.0146000000,104.400,807866.95,6804.48,9.7673
1984,9,-0.0027000000,0.0259000000,104.700,808034.51,7000.60,9.6300
1984,10,-0.0001000000,0.0459000000,105.100,811036.01,7349.63,9.6899
1984,11,-0.0132000000,0.0200000000,105.300,801841.38,7511.14,9.5348
1984,12,0.0243000000,0.0095000000,105.500,822856.26,7596.63,9.7377
1985,1,0.0759000000,0.0299000000,105.700,886955.24,7838.88,10.4466
1985,2,0.0065000000,-0.0387000000,106.300,897762.14,7578.46,10.4829
1985,3,-0.0040000000,0.0204000000,106.800,898348.49,7769.66,10.4436
1985,4,-0.0029000000,0.0220000000,107.000,897425.53,7955.42,10.3447
1985,5,0.0557000000,0.0773000000,107.200,949148.49,8586.12,10.8867
1985,6,0.0127000000,0.0076000000,107.500,963891.69,8675.26,11.0240
1985,7,-0.0033000000,-0.0124000000,107.700,962504.52,8583.68,10.9192
1985,8,-0.0104000000,0.0245000000,107.900,954256.37,8810.57,10.7285
1985,9,-0.0330000000,0.0049000000,108.100,924429.07,8870.09,10.3775
1985,10,0.0423000000,0.0232000000,108.500,967066.34,9109.05,10.7794
1985,11,0.0636000000,0.0296000000,109.000,1033341.30,9421.79,11.3338
1985,12,0.0435000000,0.0403000000,109.500,1083270.48,9846.86,11.8952
1986,1,0.0019000000,-0.0011000000,109.900,1089263.50,9871.90,11.8859
1986,2,0.0766000000,0.0735000000,109.700,1170567.48,10577.82,12.7681
1986,3,0.0615000000,0.0629000000,109.100,1235816.97,11182.14,13.5287
1986,4,-0.0077000000,0.0105000000,108.700,1221824.96,11258.48,13.4012
1986,5,0.0502000000,-0.0400000000,109.000,1286693.06,10837.60,13.9216
1986,6,0.0131000000,0.0505000000,109.400,1308359.95,11426.49,14.2182
1986,7,-0.0568000000,0.0059000000,109.500,1235163.54,11504.13,13.3914
1986,8,0.0731000000,0.0317000000,109.600,1326681.46,11880.08,14.1032
1986,9,-0.0861000000,-0.0308000000,110.000,1216931.12,11556.73,13.0997
1986,10,0.0558000000,0.0118000000,110.200,1287158.99,11713.81,13.8136
1986,11,0.0224000000,0.0171000000,110.400,1318441.14,11935.71,14.0996
1986,12,-0.0290000000,-0.0030000000,110.800,1284796.00,11942.88,13.6864
1987,1,0.1285000000,0.0040000000,111.400,1457773.33,12054.99,15.5713
1987,2,0.0357000000,0.0017000000,111.800,1515290.29,12119.03,15.9148
1987,3,0.0252000000,-0.0187000000,112.200,1558985.34,11934.83,16.3763
1987,4,-0.0134000000,-0.0433000000,112.700,1544923.40,11468.80,16.1462
1987,5,0.0058000000,-0.0140000000,113.000,1558053.56,11338.60,16.2178
1987,6,0.0457000000,0.0098000000,113.500,1636516.58,11500.77,16.9730
1987,7,0.0478000000,-0.0138000000,113.800,1719323.76,11372.57,17.7870
1987,8,0.0327000000,-0.0189000000,114.300,1783329.33,11206.37,18.3692
1987,9,-0.0254000000,-0.0355000000,114.700,1744134.13,10845.81,17.8999
1987,10,-0.2174000000,0.0547000000,115.000,1368537.43,11469.17,14.2150
1987,11,-0.0856000000,-0.0032000000,115.400,1255729.38,11472.60,12.7780
1987,12,0.0742000000,0.0162000000,115.600,1351231.68,11678.15,13.7056
1988,1,0.0385000000,0.0417000000,116.000,1408052.57,12207.09,14.1160
1988,2,0.0448000000,0.0117000000,116.200,1473732.94,12371.66,14.8136
1988,3,-0.0334000000,-0.0222000000,116.500,1428177.72,12127.71,14.2953
1988,4,0.0050000000,-0.0181000000,117.200,1443982.64,11979.87,14.3662
1988,5,0.0061000000,-0.0162000000,117.500,1456451.50,11815.57,14.3664
1988,6,0.0415000000,0.0282000000,118.000,1523280.27,12200.18,14.9217
1988,7,-0.0080000000,-0.0161000000,118.500,1517537.93,12055.22,14.7801
1988,8,-0.0380000000,-0.0049000000,119.000,1466021.91,12046.27,14.1304
1988,9,0.0382000000,0.0282000000,119.500,1528475.54,12438.57,14.6192
1988,10,0.0244000000,0.0184000000,119.900,1571022.81,12709.73,14.9357
1988,11,-0.0175000000,-0.0223000000,120.300,1548655.43,12467.68,14.5922
1988,12,0.0141000000,-0.0009000000,120.700,1575671.33,12497.59,14.6171
1989,1,0.0688000000,0.0119000000,121.200,1691008.35,12698.16,15.7158
1989,2,-0.0281000000,-0.0155000000,121.600,1648898.67,12542.26,15.1989
1989,3,0.0183000000,0.0041000000,122.200,1687344.35,12655.80,15.4270
1989,4,0.0442000000,0.0185000000,123.100,1774954.50,12984.45,16.0424
1989,5,0.0354000000,0.0302000000,123.700,1846759.90,13441.17,16.5429
1989,6,-0.0089000000,0.0371000000,124.100,1836314.47,13985.57,16.3497
1989,7,0.0868000000,0.0221000000,124.500,2002128.60,14341.28,17.7283
1989,8,0.0195000000,-0.0221000000,124.500,2041230.50,14024.29,17.9996
1989,9,-0.0064000000,0.0012000000,124.800,2032972.56,14074.85,17.9278
1989,10,-0.0279000000,0.0280000000,125.400,1985776.77,14538.77,17.3139
1989,11,0.0163000000,0.0079000000,125.900,2026246.04,14711.95,17.5386
1989,12,0.0208000000,-0.0026000000,126.300,2074918.35,14720.66,18.1856
1990,1,-0.0759000000,-0.0349000000,127.500,1935627.94,14341.48,16.4921
1990,2,0.0089000000,-0.0022000000,128.000,1960565.67,14365.64,16.5822
1990,3,0.0217000000,-0.0069000000,128.600,2012519.29,14333.83,16.8608
1990,4,-0.0272000000,-0.0206000000,128.900,1962315.73,14070.61,16.4489
1990,5,0.0958000000,0.0356000000,129.100,2153614.33,14594.17,17.9538
1990,6,-0.0129000000,0.0123000000,129.900,2139067.46,14865.63,17.7774
1990,7,-0.0078000000,0.0071000000,130.500,2132231.46,15039.98,17.5452
1990,8,-0.0980000000,-0.0340000000,131.600,1939510.75,14651.17,15.7707
1990,9,-0.0551000000,0.0032000000,132.500,1845119.33,14798.33,15.3044
1990,10,-0.0110000000,0.0119000000,133.400,1837244.24,15075.54,14.6813
1990,11,0.0623000000,0.0313000000,133.700,1956026.64,15583.08,15.5360
1990,12,0.0240000000,0.0153000000,134.200,2010495.86,15880.39,15.8725
1991,1,0.0397000000,0.0064000000,134.700,2098051.44,16041.00,16.4812
1991,2,0.0707000000,0.0066000000,134.800,2248115.23,16159.18,17.5880
1991,3,0.0242000000,0.0047000000,134.800,2302529.88,16234.47,17.8005
1991,4,0.0001000000,0.0065000000,135.100,2307998.68,16376.30,17.9636
1991,5,0.0393000000,0.0003000000,135.600,2407585.53,16441.58,18.6018
1991,6,-0.0486000000,-0.0083000000,136.000,2297279.87,16353.85,17.9988
1991,7,0.0451000000,0.0081000000,136.200,2404358.95,16510.21,18.4657
1991,8,0.0207000000,0.0298000000,136.600,2461289.21,17052.40,18.6443
1991,9,-0.0196000000,0.0276000000,137.000,2420109.13,17574.58,18.4167
1991,10,0.0120000000,0.0048000000,137.200,2452648.57,17683.98,18.6418
1991,11,-0.0445000000,0.0080000000,137.800,2353827.27,17903.18,18.0757
1991,12,0.1111000000,0.0503000000,138.200,2623001.73,18858.73,19.7563
1992,1,-0.0193000000,-0.0356000000,138.300,2574165.37,18200.49,19.3991
1992,2,0.0107000000,0.0067000000,138.600,2607470.35,18362.58,19.5907
1992,3,-0.0230000000,-0.0162000000,139.100,2556774.45,18129.55,19.1383
1992,4,0.0272000000,-0.0008000000,139.400,2631861.17,18155.00,19.6730
1992,5,0.0027000000,0.0239000000,139.700,2644712.89,18629.59,19.7805
